country,year,allies,borderCountries,inversion,gdp,war
"DEU",1912,"AUH,AUH,ITA,AUH,ITA,ROU","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",2.3482447,3524,0
"DEU",1943,"ITA,TUR","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",85.526726,5890,1
"DEU",2014,,"AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",1.1884347,21743,1
"DEU",2018,,"AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",1.1824867999999997,21730,1
"DEU",2019,,"AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",1.1812896999999996,21534,1
"DEU",1876,"RUS,AUH,RUS","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",2.1566944,2071,0
"DEU",1877,"RUS,AUH,RUS","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",2.3892539,2033,0
"DEU",1882,"AUH,AUH,RUS,AUH,ITA","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",2.2784193,2044,0
"DEU",1895,"AUH,AUH,ITA,AUH,ITA,ROU,ESP,AUH,ITA","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",2.3693162999999995,2686,1
"DEU",1899,"AUH,AUH,ITA,AUH,ITA,ROU","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",2.2462084,2905,1
"DEU",1902,"AUH,AUH,ITA,AUH,ITA,ROU","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",2.5940864,2893,1
"DEU",1904,"AUH,AUH,ITA,AUH,ITA,ROU","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",2.2124808,3083,1
"DEU",1917,"AUH,AUH,AUH,TUR,BGR,AUH,BGR","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",56.46068199999999,2952,1
"DEU",2006,"USA,CAN,GIB,NDL,BEL,LUX,FRA,ESP,PRT,POL,HUN,CZE,ITA,GRC,NOR,DNK,ISL,TUR,RUS","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",1.2620053999999998,19910,1
"DEU",1885,"AUH,AUH,RUS,AUH,ITA,AUH,ROU","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",2.0693889,2216,0
"DEU",1898,"AUH,AUH,ITA,AUH,ITA,ROU","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",2.3558741000000003,2848,1
"DEU",1903,"AUH,AUH,ITA,AUH,ITA,ROU","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",2.3347826,3008,1
"DEU",1914,"AUH,AUH,ITA,AUH,ITA,ROU,TUR,BGR","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",15.4289,3059,1
"DEU",1994,"USA,CAN,GIB,NDL,BEL,LUX,FRA,ESP,PRT,ITA,GRC,NOR,DNK,ISL,TUR,RUS","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",1.5979275,16875,0
"DEU",2008,"USA,CAN,GIB,NDL,BEL,LUX,FRA,ESP,PRT,POL,HUN,CZE,ITA,GRC,NOR,DNK,ISL,TUR,RUS","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",1.2403972,20849,1
"DEU",2009,"USA,CAN,GIB,NDL,BEL,LUX,FRA,ESP,PRT,POL,HUN,CZE,ITA,GRC,NOR,DNK,ISL,TUR,RUS","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",1.3818117,19728,1
"DEU",2012,"USA,CAN,GIB,NDL,BEL,LUX,FRA,ESP,PRT,POL,HUN,CZE,ITA,GRC,NOR,DNK,ISL,TUR,RUS","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",1.154193,21445,1
"DEU",2015,,"AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",1.1836839,21926,1
"DEU",1884,"AUH,AUH,RUS,AUH,ITA,AUH,ROU","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",2.1666579,2178,0
"DEU",1886,"AUH,AUH,RUS,AUH,ITA,AUH,ROU","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",2.1357903,2211,1
"DEU",1887,"AUH,AUH,RUS,AUH,ITA,AUH,ROU,ESP,AUH,ITA,RUS","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",3.0076194,2275,1
"DEU",1889,"AUH,AUH,ITA,AUH,ITA,ROU,ESP,AUH,ITA,RUS","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",2.1742551,2379,1
"DEU",1906,"AUH,AUH,ITA,AUH,ITA,ROU","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",2.2648706,3152,1
"DEU",1933,"GIB,BEL,FRA,ITA,RUS","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",2.6632423,3556,0
"DEU",1941,"ITA,RUS,HUN,ITA,BGR,ROU,JPN,TUR","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",57.03196,5711,1
"DEU",1942,"ITA,TUR","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",71.850853,5740,1
"DEU",1992,"USA,CAN,GIB,NDL,BEL,LUX,FRA,ESP,PRT,ITA,GRC,NOR,DNK,ISL,TUR,RUS","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",1.5620664,16797,0
"DEU",1999,"USA,CAN,GIB,NDL,BEL,LUX,FRA,ESP,PRT,POL,HUN,CZE,ITA,GRC,NOR,DNK,ISL,TUR,RUS","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",1.4173682,18187,1
"DEU",2003,"USA,CAN,GIB,NDL,BEL,LUX,FRA,ESP,PRT,POL,HUN,CZE,ITA,GRC,NOR,DNK,ISL,TUR,RUS","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",1.4065043,18809,1
"DEU",2005,"USA,CAN,GIB,NDL,BEL,LUX,FRA,ESP,PRT,POL,HUN,CZE,ITA,GRC,NOR,DNK,ISL,TUR,RUS","AUT,BEL,CZE,DNK,FRA,LUX,NLD,POL,CHE",1.3356247,19178,1
"DOM",1961,"USA,CUW,HTI,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",4.8271828,1232,0
"DOM",1964,"USA,HTI,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",3.6173649,1484,0
"DOM",1974,"USA,HTI,JAM,TTO,BRB,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",1.6254219,2067,0
"DOM",1977,"USA,HTI,JAM,TTO,BRB,GRD,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",1.6514875,2250,0
"DOM",1984,"USA,BHS,HTI,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",1.5022327,2403,0
"DOM",1986,"USA,BHS,HTI,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",1.121194,2310,0
"DOM",1960,"USA,CUW,HTI,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",4.954012400000001,1302,0
"DOM",1978,"USA,HTI,JAM,TTO,BRB,GRD,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",1.8222719,2248,0
"DOM",1959,"USA,CUW,HTI,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",6.1744199,1284,0
"DOM",1965,"USA,HTI,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",3.9463515,1259,1
"DOM",1966,"USA,HTI,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",3.3010032,1384,1
"DOM",1967,"USA,HTI,TTO,BRB,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",3.0189235,1387,0
"DOM",1968,"USA,HTI,TTO,BRB,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",3.0197246,1349,0
"DOM",1971,"USA,HTI,JAM,TTO,BRB,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",1.9079666,1680,0
"DOM",1983,"USA,BHS,HTI,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",1.4957613,2450,0
"DOM",1969,"USA,HTI,JAM,TTO,BRB,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",2.5294697,1453,0
"DOM",1985,"USA,BHS,HTI,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",1.0007606,2292,0
"DOM",1979,"USA,HTI,JAM,TTO,BRB,DMA,GRD,LCA,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",2.8676767000000005,2289,0
"DOM",1980,"USA,HTI,JAM,TTO,BRB,DMA,GRD,LCA,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",2.4846635,2372,0
"DOM",1981,"USA,HTI,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",1.6096255,2413,0
"DOM",1950,"USA,CUW,HTI,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",4.610499400000001,1027,0
"DOM",1962,"USA,CUW,HTI,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",4.005415,1394,0
"DOM",1963,"USA,HTI,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",3.613622,1437,0
"DOM",1976,"USA,HTI,JAM,TTO,BRB,GRD,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",1.6983176,2198,0
"DOM",1988,"USA,BHS,HTI,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",1.1152465,2397,0
"DOM",1970,"USA,HTI,JAM,TTO,BRB,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",2.130945,1561,0
"DOM",1973,"USA,HTI,JAM,TTO,BRB,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",1.5623088,2005,0
"DOM",1982,"USA,BHS,HTI,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",1.6045793,2400,0
"DOM",1987,"USA,BHS,HTI,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",1.3106941,2432,0
"DOM",1953,"USA,CUW,HTI,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",4.9178119,1123,0
"DOM",1972,"USA,HTI,JAM,TTO,BRB,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",1.7266467,1837,0
"DOM",1975,"USA,HTI,JAM,TTO,BRB,GRD,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",1.5770352,2111,0
"DOM",1954,"USA,CUW,HTI,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",4.1507239,1150,0
"DOM",1955,"USA,CUW,HTI,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",5.4812322,1183,0
"DOM",1958,"USA,CUW,HTI,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,ECU,PER,BRA,BOL,PRY,CHL,ARG,URY","HTI",4.6326752,1320,0
"ECU",1939,"BOL,USA,CUW,HTI,DOM,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.4349627,1234,0
"ECU",1961,"BOL,USA,CUW,HTI,DOM,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.1316508,2279,0
"ECU",1975,"BOL,USA,HTI,DOM,JAM,TTO,BRB,GRD,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.2947763,3459,0
"ECU",1980,"BOL,USA,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.0838869,4129,0
"ECU",1987,"BOL,USA,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.3441486,3697,0
"ECU",1996,"BOL,USA,CAN,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,BLZ,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,GUY,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",2.4756432,4209,0
"ECU",2016,,"COL,PER",2.2133992,5711,0
"ECU",1957,"BOL,USA,CUW,HTI,DOM,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.1943823,2156,0
"ECU",1970,"BOL,USA,HTI,DOM,JAM,TTO,BRB,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.4763241000000005,2845,0
"ECU",1981,"BOL,USA,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.1271241,4181,1
"ECU",1998,"BOL,USA,CAN,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,BLZ,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,GUY,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.9390903,4337,0
"ECU",2003,"BOL,USA,CAN,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,BLZ,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,GUY,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.9704142,4282,0
"ECU",2011,"BOL,USA,CAN,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,BLZ,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,GUY,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.8984052,5416,0
"ECU",1973,"BOL,USA,HTI,DOM,JAM,TTO,BRB,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.2992444,3290,0
"ECU",1979,"BOL,USA,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.3061817,4060,0
"ECU",1982,"BOL,USA,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.1488413999999998,4114,0
"ECU",1999,"BOL,USA,CAN,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,BLZ,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,GUY,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.7255781000000003,4058,0
"ECU",1941,"BOL,USA,CUW,HTI,DOM,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.2312346,1265,1
"ECU",1958,"BOL,USA,CUW,HTI,DOM,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.158204,2159,0
"ECU",1971,"BOL,USA,HTI,DOM,JAM,TTO,BRB,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.0740501,2922,0
"ECU",2006,"BOL,USA,CAN,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,BLZ,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,GUY,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.3928502,4785,0
"ECU",1944,"BOL,USA,CUW,HTI,DOM,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.039045,1399,0
"ECU",1954,"BOL,USA,CUW,HTI,DOM,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.2332451,2103,0
"ECU",1968,"BOL,USA,HTI,DOM,TTO,BRB,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.1255822,2675,0
"ECU",1983,"BOL,USA,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.2557235,3922,0
"ECU",1993,"BOL,USA,CAN,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,BLZ,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,GUY,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",2.8211329,4160,0
"ECU",2002,"BOL,USA,CAN,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,BLZ,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,GUY,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.6879168999999998,4249,0
"ECU",2012,"BOL,USA,CAN,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,BLZ,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,GUY,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.7103828999999997,5641,0
"ECU",1956,"BOL,USA,CUW,HTI,DOM,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.3435349,2121,0
"ECU",1978,"BOL,USA,HTI,DOM,JAM,TTO,BRB,GRD,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.3730057,3961,0
"ECU",1984,"BOL,USA,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.317681,3975,0
"ECU",1986,"BOL,USA,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.0841698999999998,4048,0
"ECU",1976,"BOL,USA,HTI,DOM,JAM,TTO,BRB,GRD,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.1226976,3687,0
"ECU",1988,"BOL,USA,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.6838018,3988,0
"ECU",1997,"BOL,USA,CAN,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,BLZ,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,GUY,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",2.4555957000000004,4292,0
"ECU",2001,"BOL,USA,CAN,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,BLZ,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,GUY,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",2.0717983,4146,0
"ECU",2013,,"COL,PER",2.8758907,5837,0
"ECU",1960,"BOL,USA,CUW,HTI,DOM,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.094635,2289,0
"ECU",1990,"BOL,USA,CAN,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.6407889999999998,3903,0
"ECU",2000,"BOL,USA,CAN,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,BLZ,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,GUY,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",2.6155066,4044,0
"ECU",2007,"BOL,USA,CAN,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,BLZ,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,GUY,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.514594,4815,0
"ECU",1966,"BOL,USA,HTI,DOM,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.0962963,2556,0
"ECU",1977,"BOL,USA,HTI,DOM,JAM,TTO,BRB,GRD,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.7449723,3810,0
"ECU",1991,"BOL,USA,CAN,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,BLZ,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,GUY,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.5308007,4058,0
"ECU",1995,"BOL,USA,CAN,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,BLZ,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,GUY,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",2.1687453,4233,1
"ECU",2009,"BOL,USA,CAN,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,BLZ,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,GUY,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",3.0478315,4995,0
"ECU",1945,"BOL,USA,CUW,HTI,DOM,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,PER,BRA,BOL,PRY,CHL,ARG,URY,USA,CUW,HTI,DOM,MEX,GTM,HND,NIC,CRI,PAN,COL,VEN,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.1410507,1369,0
"ECU",1969,"BOL,USA,HTI,DOM,JAM,TTO,BRB,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.2670438,2739,0
"ECU",1974,"BOL,USA,HTI,DOM,JAM,TTO,BRB,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.0839067,3383,0
"ECU",2018,,"COL,PER",2.6760108,6119,0
"ECU",2019,,"COL,PER",2.9073165999999997,6323,0
"ECU",1972,"BOL,USA,HTI,DOM,JAM,TTO,BRB,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.168439,3012,0
"ECU",1989,"BOL,USA,CAN,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",1.6674131,3894,0
"ECU",1994,"BOL,USA,CAN,BHS,HTI,DOM,JAM,TTO,BRB,DMA,GRD,LCA,VCT,ATG,KNA,MEX,BLZ,GTM,HND,SLV,NIC,CRI,PAN,COL,VEN,GUY,SUR,PER,BRA,BOL,PRY,CHL,ARG,URY","COL,PER",2.462507,4235,0
