country,year,gdp %
CIV,1986,1.0215118
CIV,1987,1.1829128999999998
CIV,1988,1.6851741999999998
CIV,1989,1.3301241000000001
CIV,1990,1.1847128999999998
CIV,1991,1.2443832000000001
CIV,1992,0.71979803
CIV,1993,1.1391878
CIV,1994,0.9849363000000001
CIV,1995,0.89070725
CIV,1996,0.79021102
CIV,1997,0.8610521000000001
CIV,1998,0.95868444
CIV,1999,1.0503488
CIV,2000,0.76412392
CIV,2001,0.71466792
CIV,2002,1.1635845
CIV,2003,1.3895161
CIV,2004,1.1349639
CIV,2005,1.4561941999999999
CIV,2006,1.4917499
CIV,2007,1.4246973
CIV,2008,1.3752205
CIV,2009,1.3525366
CIV,2010,1.3540967
CIV,2011,2.3111498
CIV,2012,2.3403039
CIV,2013,1.3753872
CIV,2014,1.4759691000000001
CIV,2015,1.7360273999999998
CIV,2016,1.1768368
CMR,1960,1.4364959
CMR,1961,1.7235300999999998
CMR,1962,2.1950359
CMR,1963,2.1271560000000003
CMR,1964,1.9728763999999999
CMR,1965,1.9930249
CMR,1966,2.0940914
CMR,1967,2.0843866
CMR,1968,1.9284919999999999
CMR,1969,1.8706452
CMR,1970,1.7412775000000003
CMR,1971,1.7256401999999997
CMR,1972,1.73406
CMR,1973,1.8019966
CMR,1974,1.6269586999999999
CMR,1975,1.6858681
CMR,1976,1.5684088
CMR,1977,1.5427133
CMR,1978,1.3752643
CMR,1979,1.2008862
CMR,1980,1.0463278
CMR,1981,1.0013120999999998
CMR,1982,1.3343246000000002
CMR,1983,1.9238384999999998
CMR,1984,1.8499508999999998
CMR,1985,1.5420666
CMR,1986,1.6448783
CMR,1987,1.2423468
CMR,1988,1.1807477
CMR,1989,1.278851
CMR,1990,1.7027701000000002
CMR,1991,0.75347918
CMR,1992,1.168933
CMR,1993,0.98891449
CMR,1994,1.5270287
CMR,1995,2.3125112
CMR,1996,2.3408914000000003
CMR,1997,2.4372876
CMR,1998,1.5461483999999999
CMR,1999,1.4685378
CMR,2000,1.3226243999999998
CMR,2001,1.2455424
CMR,2002,1.3388342
CMR,2003,1.8912543999999998
CMR,2004,1.8118637999999998
CMR,2005,1.3371981000000002
CMR,2006,1.4290602
CMR,2007,1.4527919
CMR,2008,1.3009063
CMR,2009,1.4639683000000001
CMR,2010,1.4349041
CMR,2011,1.3080192
CMR,2012,1.3364566999999998
CMR,2013,1.3286228999999998
CMR,2014,1.2527888999999999
CMR,2015,1.2451299
CMR,2016,1.6005238000000002
COD,1960,0.0
COD,1961,0.32267854
COD,1962,0.5360378
COD,1963,0.34346661
COD,1964,0.41756597
COD,1965,0.76762813
COD,1966,0.70770085
COD,1967,1.0490121000000001
COD,1968,1.1261033999999999
COD,1969,1.2146
COD,1970,1.2296978
COD,1971,1.5894498
COD,1972,1.4609118
COD,1973,1.0610229
COD,1974,1.7578188999999997
COD,1975,1.4298273000000001
COD,1976,1.0438251
COD,1977,0.29297379
COD,1978,0.29531938
COD,1979,0.76613772
COD,1980,1.2424948
COD,1981,0.66962707
COD,1982,1.0862006000000002
COD,1983,1.2726046
COD,1984,0.6962896
COD,1985,1.1148571000000003
COD,1986,0.57486135
COD,1987,0.6021325
COD,1988,0.75343478
COD,1989,1.6060165000000002
COD,1990,0.74502468
COD,1991,2.4334059
COD,1993,2.2853284
COD,1994,2.0345855
COD,1995,3.2753575
COD,1996,3.0122051
COD,1997,5.0532732000000005
COD,1998,5.964281099999999
COD,1999,8.7236395
COD,2000,2.0927753
COD,2001,5.2694178
COD,2003,1.3295065000000001
COD,2004,1.8828223999999998
COD,2005,1.2526518
COD,2006,1.1381872
COD,2007,1.0138438
COD,2008,0.86729348
COD,2009,0.67015815
COD,2010,0.94028431
COD,2011,0.92604321
COD,2012,0.8418810999999999
COD,2013,1.2476361
COD,2014,1.003013
COD,2015,1.3575488000000002
COD,2016,1.3396587
COG,1960,0.30283582
COG,1961,1.3175431
COG,1962,2.5960848
COG,1963,2.3222213
COG,1964,2.7014804
COG,1965,2.5261424
COG,1966,3.5155418
COG,1967,3.7896233
COG,1968,3.6777861000000005
COG,1969,3.5848148
COG,1970,2.1857938999999997
COG,1971,4.2268156999999995
COG,1972,3.0932517
COG,1973,3.5905285000000005
COG,1974,4.1229553
COG,1975,4.332624
COG,1976,4.5303726
COG,1977,4.784538700000001
COG,1978,4.3323369000000005
COG,1979,4.383481
COG,1980,2.8671749
COG,1981,2.8045673
COG,1982,2.4165826
COG,1983,3.2894614
COG,1984,2.2221433999999998
COG,1985,2.5498006
COG,1986,6.2142344000000005
COG,1987,4.3614135
COG,1988,3.2305688999999997
COG,1989,3.130218
COG,1990,3.0877545
COG,1992,4.2553787000000005
COG,1994,2.1446047000000004
COG,1995,2.3151919999999997
COG,1996,2.2024105
COG,1997,3.1838319
COG,1998,4.254361599999999
COG,1999,3.1011732000000003
COG,2000,2.2641392000000002
COG,2001,2.8626416
COG,2003,1.3995996000000002
COG,2004,1.2039318
COG,2005,1.2967514
COG,2006,1.0846383999999998
COG,2007,1.1191194
COG,2008,0.93640685
COG,2009,1.3898406
COG,2010,1.7819525
COG,2011,2.0089691000000003
COG,2012,2.3679755
COG,2013,2.6058581000000003
COG,2014,4.971939599999999
COG,2016,7.1702466000000005
COL,1843,6.7164207
COL,1865,0.50092238
COL,1866,0.39103064
COL,1867,0.95501876
COL,1868,0.34339717
COL,1869,1.1397454
COL,1870,0.52967668
COL,1871,0.49842408
COL,1872,0.81920296
COL,1873,1.1426485
COL,1874,0.65876365
COL,1875,0.34087202
COL,1876,0.46996155
COL,1877,1.1970966
COL,1878,1.1241940000000001
COL,1879,0.94391888
COL,1880,0.97024339
COL,1881,0.9168761999999999
COL,1882,2.0658736
COL,1897,0.76260465
COL,1898,0.74692327
COL,1899,2.0500398
COL,1900,2.0173398999999996
COL,1901,1.0088772
COL,1905,0.91448873
COL,1906,1.0911355
COL,1907,1.8946317
COL,1908,1.5077201999999998
COL,1909,1.0791327
COL,1910,1.2316417
COL,1911,0.86182219
COL,1913,0.69862294
COL,1914,0.86238426
COL,1915,0.65662307
COL,1916,0.59014213
COL,1919,0.41996503
COL,1920,0.80172932
COL,1921,0.83311325
COL,1922,0.78706568
COL,1923,0.46355695
COL,1924,0.42441761
COL,1925,0.41151449
COL,1926,0.38408694
COL,1927,0.69657677
COL,1928,0.64071429
COL,1929,0.64841497
COL,1930,0.4570857
COL,1931,0.66568416
COL,1932,0.57088101
COL,1933,0.96625406
COL,1934,1.4915153
COL,1935,0.73658842
COL,1936,1.0337926
COL,1937,0.95061487
COL,1938,0.83435339
COL,1939,2.3183115
COL,1940,0.82404333
COL,1941,0.85140079
COL,1942,0.82657707
COL,1943,0.66566885
COL,1944,0.76522297
COL,1945,0.73442763
COL,1946,0.6783343000000001
COL,1947,0.94471109
COL,1948,0.96803743
COL,1949,1.0495471
COL,1950,1.0135766
COL,1951,1.4818608
COL,1952,1.5315306
COL,1953,1.9521297
COL,1954,2.1124994999999998
COL,1955,2.0227795
COL,1956,1.8761318999999999
COL,1957,2.4190044
COL,1958,1.5531833000000002
COL,1959,1.0001389
COL,1960,1.2224523
COL,1961,1.3429825
COL,1962,1.9891003
COL,1963,2.2156622
COL,1964,1.9931332
COL,1965,2.3404328999999997
COL,1966,1.9962232
COL,1967,2.106992
COL,1968,2.4233444
COL,1969,2.1463737000000003
COL,1970,2.3267305
COL,1971,2.4227307000000002
COL,1972,1.1863073999999998
COL,1973,1.0175495
COL,1974,0.91407955
COL,1975,0.98541963
COL,1976,0.93064046
COL,1977,0.84665442
COL,1978,0.72289443
COL,1979,0.75636959
COL,1980,0.90036517
COL,1981,1.0191578000000001
COL,1982,1.0766118
COL,1983,1.1772933
COL,1984,1.1127329
COL,1985,0.77757812
COL,1986,1.1524143
COL,1987,0.74831653
COL,1988,0.61270255
COL,1989,0.87442666
COL,1990,2.2328357999999997
COL,1991,2.8519063
COL,1992,2.2177651000000003
COL,1993,2.2048398999999996
COL,1994,1.4458569
COL,1995,1.9356512
COL,1996,2.6348404999999997
COL,1997,2.3817217
COL,1998,2.6127377
COL,1999,2.5108029999999997
COL,2000,3.0614145
COL,2001,2.9129596
COL,2002,3.0643689999999997
COL,2003,3.410543
COL,2004,3.3898067000000003
COL,2005,3.3655982000000004
COL,2006,3.3014282999999995
COL,2007,3.2794564
COL,2008,3.8793409
COL,2009,4.0865903
COL,2010,3.6066627999999996
COL,2011,1.6762021
COL,2012,1.6731076
COL,2013,3.2888246
COL,2014,3.1322277
COL,2015,3.1308925
COL,2016,3.3869184999999997
COM,1980,2.133611
COM,1981,2.5156872000000003
COM,1982,1.6929775000000002
COM,1984,1.4816774
COM,1987,1.5379709
CPV,1975,0.0
CPV,1976,1.6370562
CPV,1977,1.7066451
CPV,1978,2.9635992
CPV,1979,1.3175233999999998
CPV,1980,1.0291268
CPV,1981,1.2182537
CPV,1991,1.26454
CPV,1992,0.99032074
CPV,1993,0.61090791
CPV,1994,0.98241389
CPV,1995,0.82092905
CPV,1996,0.79622823
CPV,1997,0.81477904
CPV,1998,0.7658421999999999
CPV,1999,1.1815815
CPV,2000,0.74081922
CPV,2001,0.71035683
CPV,2002,0.80332291
CPV,2003,0.73605275
CPV,2004,0.7568593000000001
CPV,2005,0.7195735
CPV,2006,0.63074964
CPV,2007,0.52812439
CPV,2008,0.49870789
CPV,2009,0.5231474
CPV,2010,0.48062274
CPV,2011,0.48229632
CPV,2012,0.51197678
CPV,2013,0.5303039
CPV,2014,0.54080743
CPV,2015,0.56674629
CPV,2016,0.62905407
CRI,1936,0.93048453
CRI,1937,0.77933538
CRI,1938,0.68790233
CRI,1946,0.82284343
CRI,1947,0.72813284
CRI,1948,1.45869
CRI,1949,0.61565179
CRI,1950,0.50432694
CRI,1951,0.6565873000000001
CRI,1952,0.57432908
CRI,1953,0.52508348
CRI,1954,0.54724836
CRI,1955,0.52231759
CRI,1956,0.5243969
CRI,1957,0.54506624
CRI,1958,0.50368297
CRI,1959,0.49519527
CRI,1960,0.47143093
CRI,1961,0.48520690000000005
CRI,1962,0.44119999
CRI,1963,0.42289412
CRI,1964,0.38900733
CRI,1965,0.39363253
CRI,1966,0.39582515
CRI,1967,0.37677234
CRI,1968,0.46760651
CRI,1969,0.46871397
CRI,1970,0.42057431
CRI,1971,0.55730742
CRI,1972,0.51427144
CRI,1973,0.52585638
CRI,1974,0.64753211
CRI,1975,0.64453882
CRI,1976,0.66456813
CRI,1977,0.59969366
CRI,1978,0.62526304
CRI,1979,0.51944983
CRI,1980,0.51124907
CRI,1981,0.80487281
CRI,1982,0.88064367
CRI,1983,0.70417762
CRI,1984,0.4354929
CRI,1985,0.60478598
CRI,1986,0.56368232
CRI,1987,0.426741
CRI,1988,0.34595442
CRI,1989,0.8287605
CRI,1990,0.84199899
CRI,1991,0.76966792
CRI,1992,0.70342022
CRI,1993,0.98951787
CRI,1994,0.23646061
CRI,1995,0.40938669
CRI,1996,0.44716617
CRI,1997,0.45959479
CRI,1998,0.49602127
CRI,1999,0.43679664
CRI,2000,0.51980245
CRI,2001,0.46325287
CRI,2002,0.56860447
CRI,2003,0.53581846
CRI,2004,0.56428683
CRI,2005,0.47543266
CRI,2006,0.5450899
CRI,2007,0.60371423
CRI,2008,0.51838392
CRI,2009,0.72809118
CRI,2010,0.58673471
CRI,2011,0.65673238
CRI,2012,0.76777685
CRI,2013,0.0
CRI,2014,0.0
CRI,2015,0.0
CUB,1906,12.005322999999999
CUB,1913,9.3684244
CUB,1919,1.6661012
CUB,1920,1.4277891
CUB,1921,2.9650216
CUB,1922,2.1546388
CUB,1923,1.2173079
CUB,1924,1.2152462
CUB,1925,1.7011948000000001
CUB,1926,2.0653033
CUB,1927,1.9005252000000001
CUB,1928,2.1271183
CUB,1929,2.1187918
CUB,1930,2.0045581
CUB,1933,1.7781543000000002
CUB,1936,3.4622855
CUB,1937,3.010071
CUB,1938,3.9292027999999997
CUB,1939,3.7848532
CUB,1940,3.1749522999999997
CUB,1942,2.2247896000000003
CUB,1948,2.4933205000000003
CUB,1950,2.3153064
CUB,1952,2.7952244
CUB,1953,2.9411607
CUB,1955,2.9146862000000002
CUB,1956,2.5355437000000003
CUB,1957,2.4498835
CUB,1960,6.5172677000000006
CUB,1961,6.3377819
CUB,1962,6.602048399999999
CUB,1963,5.7965813
CUB,1964,4.7724624
CUB,1965,3.3886921
CUB,1966,5.708288700000001
CUB,1967,4.311473400000001
CUB,1968,5.534143900000001
CUB,1969,4.4666524
CUB,1970,4.0116385999999995
CUB,1971,4.180099
CUB,1972,3.2738148999999996
CUB,1973,2.7056456
CUB,1974,2.4699687999999997
CUB,1975,2.483263
CUB,1977,5.4169941
CUB,1978,5.774401200000001
CUB,1979,5.7915377999999995
CUB,1980,5.6482825
CUB,1981,6.2600865
CUB,1982,6.336907900000001
CUB,1983,6.0238233
CUB,1984,5.6163583
CUB,1985,5.831241599999999
CUB,1986,6.1047044
CUB,1987,6.564390700000001
CUB,1988,8.1490097
CUB,1989,6.7602934999999995
CUB,1990,5.8718452
CUB,1991,4.7544398
CUB,1994,0.0012496099000000001
CUB,1995,2.2999737000000002
CUB,1996,2.8558066
CUB,1997,2.836561
CUB,1998,2.9701998
CUB,1999,2.6440330000000003
CUB,2000,2.4015087999999998
CUB,2001,2.3195335999999998
CUB,2002,3.4216165999999997
CUB,2003,3.3598287000000004
CUB,2004,3.4531662000000005
CUB,2005,3.3832986000000003
CUB,2006,3.1571462
CUB,2007,3.6632276
CUB,2008,3.7438495
CUB,2009,30.550611
CUB,2011,0.13905720000000002
CUB,2013,3.5127287000000003
CUB,2014,3.5360004999999997
CUB,2015,3.0837984
CYP,1960,2.3813322
CYP,1961,2.2985103
CYP,1962,2.1470282000000003
CYP,1963,2.1208763
CYP,1964,2.5070686
CYP,1965,2.4300311000000003
CYP,1966,1.8967227
CYP,1967,1.8623835
CYP,1968,1.4790801000000002
CYP,1969,1.2845883
CYP,1970,1.3236221000000001
CYP,1971,1.4847696000000001
CYP,1972,1.3671875
CYP,1973,1.3814225
CYP,1974,2.5746686000000003
CYP,1975,3.9609802000000003
CYP,1976,3.0749946
CYP,1977,3.4665699
CYP,1978,2.4683337000000005
CYP,1979,1.5733584999999999
CYP,1980,1.1196423
CYP,1981,1.8258647000000001
CYP,1982,3.4038084000000004
CYP,1983,3.8705977999999996
CYP,1984,3.9982278
CYP,1985,1.1345288
CYP,1986,3.7802181000000004
CYP,1987,3.2566888
CYP,1988,2.9143338
CYP,1989,3.3972733
CYP,1990,5.4100747
CYP,1991,4.914267099999999
CYP,1992,6.857821
CYP,1993,7.410108999999999
CYP,1994,6.8717041
CYP,1995,3.7108076
CYP,1996,4.8713775
CYP,1997,5.3097663
CYP,1998,4.981600299999999
CYP,1999,3.3800185
CYP,2000,3.6307644999999997
CYP,2001,3.0492771
CYP,2002,2.1631944
CYP,2003,1.7073988999999998
CYP,2004,1.5953462
CYP,2005,1.4984591999999999
CYP,2006,1.2059733
CYP,2007,2.0986512000000004
CYP,2008,1.9366279999999998
CYP,2009,1.8350811999999999
CYP,2010,1.9722455
CYP,2011,1.8851001
CYP,2012,1.7981247999999999
CYP,2013,1.6001037
CYP,2014,1.5351731000000002
CYP,2015,1.6763432
CYP,2016,1.7814808000000002
CZE,1993,1.9959871
CZE,1994,1.6239952
CZE,1995,1.8807784
CZE,1996,1.7597716
CZE,1997,1.6006665
CZE,1998,1.7735026999999999
CZE,1999,1.7227921000000002
CZE,2000,1.8649731999999999
CZE,2001,1.7318561999999997
CZE,2002,1.8098308
CZE,2003,1.9166154999999998
CZE,2004,1.7052001
CZE,2005,1.6281531
CZE,2006,1.5487611000000001
CZE,2007,1.4127261999999998
CZE,2008,1.3342052
CZE,2009,1.5124103000000002
CZE,2010,1.284291
CZE,2011,1.1047835
CZE,2012,1.0234177
CZE,2013,0.99472982
CZE,2014,0.90540355
CZE,2015,0.95230442
CZE,2016,1.0134143
DEU,1871,3.864783
DEU,1872,1.5872639
DEU,1873,1.5793666000000002
DEU,1874,1.8132110000000001
DEU,1875,2.2013466
DEU,1876,2.1566944
DEU,1877,2.3892539
DEU,1878,2.1729178
DEU,1879,2.3264777999999997
DEU,1880,2.2568653
DEU,1881,2.3576963
DEU,1882,2.2784193
DEU,1883,2.1705415
DEU,1884,2.1666578999999997
DEU,1885,2.0693889
DEU,1886,2.1357903
DEU,1887,3.0076194
DEU,1888,3.6303208
DEU,1889,2.1742551
DEU,1890,3.0367088
DEU,1891,2.4508021
DEU,1892,2.629508
DEU,1893,2.8408091
DEU,1894,2.6621375
DEU,1895,2.3693162999999995
DEU,1896,2.1992481
DEU,1897,2.6103787
DEU,1898,2.3558741000000003
DEU,1899,2.2462084
DEU,1900,2.3155622000000005
DEU,1901,2.5515347000000004
DEU,1902,2.5940863999999997
DEU,1903,2.3347826
DEU,1904,2.2124808
DEU,1905,2.248637
DEU,1906,2.2648706
DEU,1907,2.3301792000000003
DEU,1908,2.6335182
DEU,1909,2.5388541
DEU,1910,2.5359258999999996
DEU,1911,2.4426488999999996
DEU,1912,2.3482447
DEU,1913,3.2044671
DEU,1914,15.4289
DEU,1915,55.609142000000006
DEU,1916,48.526855
DEU,1917,56.46068199999999
DEU,1918,59.35440799999999
DEU,1919,0.65574867
DEU,1920,0.52396464
DEU,1921,0.52097929
DEU,1922,0.1884492
DEU,1923,6.8856801999999995
DEU,1924,0.81560451
DEU,1925,0.86474764
DEU,1926,0.97297251
DEU,1927,0.82107717
DEU,1928,0.85758179
DEU,1929,0.83807617
DEU,1930,0.93222255
DEU,1931,1.0861121
DEU,1932,1.2610350000000001
DEU,1933,2.6632423
DEU,1934,2.6911571
DEU,1935,5.261196599999999
DEU,1936,6.9298906
DEU,1937,8.6373663
DEU,1938,17.528046
DEU,1939,25.884411
DEU,1940,44.193504
DEU,1941,57.03196
DEU,1942,71.850853
DEU,1943,85.526726
DEU,1944,94.501595
DEU,1945,22.358713
DEU,1991,1.7290971999999998
DEU,1992,1.5620664
DEU,1993,1.7718183999999997
DEU,1994,1.5979275
DEU,1995,1.5877413999999999
DEU,1996,1.5895546999999999
DEU,1997,1.4961632
DEU,1998,1.5057223999999998
DEU,1999,1.4173681999999999
DEU,2000,1.4301361000000001
DEU,2001,1.3789521
DEU,2002,1.4109691
DEU,2003,1.4065043
DEU,2004,1.3396235
DEU,2005,1.3356246999999999
DEU,2006,1.2620053999999998
DEU,2007,1.2233907
DEU,2008,1.2403971999999999
DEU,2009,1.3818117
DEU,2010,1.3422763
DEU,2011,1.2239957000000001
DEU,2012,1.154193
DEU,2013,1.2239937
DEU,2014,1.1884347
DEU,2015,1.1836839
DEU,2016,1.1848809999999999
DJI,1979,12.75732
DJI,1980,6.7532368
DJI,1981,6.6317167
DJI,1982,7.6077452
DJI,1983,8.4451523
DJI,1984,8.0714092
DJI,1985,9.3494272
DJI,1986,8.100257899999999
DJI,1987,9.0794373
DJI,1988,9.0860319
DJI,1989,6.3430743
DJI,1990,6.157309099999999
DJI,1991,8.3845224
DJI,1992,7.876771499999999
DJI,1993,5.9999447
DJI,1994,5.280364
DJI,1995,4.4191785
DJI,1996,4.2476768
DJI,1997,3.9760997000000002
DJI,1998,4.2747297
DJI,1999,4.103797
DJI,2000,4.166951200000001
DJI,2001,3.8428508999999997
DJI,2002,4.21946
DJI,2003,3.8525872000000003
DJI,2004,3.7510898
DJI,2005,1.6919707999999998
DJI,2006,2.2072423
DJI,2007,2.0037696
DJI,2008,1.4885899
DJI,2009,3.5092909
DJI,2010,0.88593972
DJI,2011,0.80646843
DMA,1978,0.48207733
DMA,1979,0.54073542
DMA,1986,0.0
DMA,1987,0.0
DMA,1988,0.0
DMA,1989,0.0
DMA,1990,0.0
DMA,1991,0.0
DMA,1992,0.0
DMA,1993,0.0
DMA,1994,0.0
DMA,1995,0.0
DMA,1996,0.0
DMA,1997,0.0
DMA,1998,0.0
DMA,1999,0.0
DMA,2000,0.0
DMA,2001,0.0
DMA,2002,0.0
DMA,2003,0.0
DMA,2004,0.0
DMA,2005,0.0
DMA,2006,0.0
DMA,2007,0.0
DMA,2008,0.0
DMA,2009,0.0
DMA,2010,0.0
DMA,2011,0.0
DMA,2012,0.0
DNK,1835,2.8377907
DNK,1841,3.2199366
DNK,1842,3.3993635
DNK,1843,3.6096797
DNK,1844,3.2900829
DNK,1845,3.0875937999999996
DNK,1846,2.743052
DNK,1847,2.7116417999999998
DNK,1848,2.9047842
DNK,1849,0.81528181
DNK,1850,1.5129296
DNK,1851,2.5801845
DNK,1852,2.7955653999999996
DNK,1853,2.9823356
DNK,1854,2.7788095
DNK,1855,2.7103808
DNK,1856,1.8951088
DNK,1857,1.8337195
DNK,1858,2.7521341
DNK,1859,2.5981944
DNK,1860,2.5898619
DNK,1861,2.4167349
DNK,1862,2.4885366
DNK,1863,1.9725785
DNK,1864,2.4087584
DNK,1865,1.6997218
DNK,1866,1.5333533000000001
DNK,1867,1.5854888999999999
DNK,1868,1.7044555000000001
DNK,1869,2.0536399
DNK,1870,1.8993901999999998
DNK,1871,1.7761529999999999
DNK,1872,1.7334448
DNK,1873,1.7316055000000001
DNK,1874,1.6430433999999998
DNK,1875,1.8038361
DNK,1876,2.0455618
DNK,1877,1.7739971
DNK,1878,2.0196893
DNK,1879,1.8700001
DNK,1880,1.6614584
DNK,1881,1.9238068
DNK,1882,1.754298
DNK,1883,1.9426418999999997
DNK,1884,2.276335
DNK,1885,1.8357383999999999
DNK,1886,1.4114335
DNK,1887,1.4445765
DNK,1888,1.2780441999999999
DNK,1889,1.1641486
DNK,1890,1.7317197
DNK,1891,1.1472319
DNK,1892,2.0450368
DNK,1893,1.7174630000000002
DNK,1894,1.6996460999999998
DNK,1895,1.9485134999999998
DNK,1896,1.5999321000000002
DNK,1897,1.5116411
DNK,1898,1.4562291
DNK,1899,1.4028052
DNK,1900,1.3811073
DNK,1901,1.4580225
DNK,1902,1.2002028
DNK,1903,1.3927798999999998
DNK,1904,1.199774
DNK,1905,1.1060202
DNK,1906,1.1737342
DNK,1907,1.1580822
DNK,1908,1.1930653
DNK,1909,1.1978010000000001
DNK,1910,1.6016110000000001
DNK,1911,1.2271006000000002
DNK,1912,1.4499156000000002
DNK,1913,1.2922288
DNK,1914,0.63704884
DNK,1915,1.0162679000000001
DNK,1916,0.89650524
DNK,1917,0.96397322
DNK,1918,0.96738017
DNK,1919,1.1677938
DNK,1920,1.4997268999999998
DNK,1921,1.8467155
DNK,1922,0.98351175
DNK,1923,0.8665179000000001
DNK,1924,0.68740618
DNK,1925,0.7192151
DNK,1926,0.81277454
DNK,1927,0.79143476
DNK,1928,0.86826885
DNK,1929,0.85723972
DNK,1930,0.80207092
DNK,1931,0.89957863
DNK,1932,0.76025867
DNK,1933,0.64188659
DNK,1934,0.699386
DNK,1935,0.6816166
DNK,1936,0.64911717
DNK,1937,0.77983451
DNK,1938,1.347855
DNK,1939,1.7751580000000002
DNK,1940,2.1599812999999997
DNK,1945,1.6342616
DNK,1946,1.6953218
DNK,1947,1.7465746
DNK,1948,1.7707800999999999
DNK,1949,2.1154675
DNK,1950,1.6589599999999998
DNK,1951,2.8792431
DNK,1952,2.7038057
DNK,1953,3.3335936
DNK,1954,3.1951766
DNK,1955,3.2113678
DNK,1956,3.0643627999999996
DNK,1957,3.1003982999999997
DNK,1958,2.7466114
DNK,1959,2.6293778
DNK,1960,2.571418
DNK,1961,2.4622531000000003
DNK,1962,2.8749278
DNK,1963,2.8759575
DNK,1964,2.6921356
DNK,1965,2.6744939999999997
DNK,1966,2.581423
DNK,1967,2.5460653
DNK,1968,2.6381397
DNK,1969,2.3543506
DNK,1970,2.1854999
DNK,1971,2.2809486
DNK,1972,2.116225
DNK,1973,1.9119306
DNK,1974,2.1462774
DNK,1975,2.2657988
DNK,1976,2.1069911
DNK,1977,2.1261473
DNK,1978,2.1783544999999997
DNK,1979,2.1557765
DNK,1980,2.2653151
DNK,1981,2.3357797000000002
DNK,1982,2.3328106
DNK,1983,2.4625332
DNK,1984,2.1368546000000004
DNK,1985,1.8888031000000003
DNK,1986,1.7754908
DNK,1987,1.4341583999999998
DNK,1988,1.7442846
DNK,1989,1.7131901999999999
DNK,1990,1.8727607
DNK,1991,0.9316895000000001
DNK,1992,1.8154381999999998
DNK,1993,1.8735089
DNK,1994,1.6627488999999998
DNK,1995,1.6849827000000002
DNK,1996,1.6785781000000002
DNK,1997,1.6153044
DNK,1998,1.6389616999999999
DNK,1999,1.4952117
DNK,2000,1.4570197
DNK,2001,1.4616586999999999
DNK,2002,1.5057293999999999
DNK,2003,1.4687553999999998
DNK,2004,1.4272416
DNK,2005,1.3112618999999999
DNK,2006,1.3762751
DNK,2007,1.2600021000000001
DNK,2008,1.2564243999999998
DNK,2009,1.3495873999999999
DNK,2010,1.4084781000000002
DNK,2011,1.3223993
DNK,2012,1.3559178
DNK,2013,1.227252
DNK,2014,1.151546
DNK,2015,1.116482
DNK,2016,1.1479144
DOM,1950,4.610499400000001
DOM,1953,4.9178119
DOM,1954,4.1507239
DOM,1955,5.4812322
DOM,1958,4.6326752
DOM,1959,6.1744199
DOM,1960,4.954012400000001
DOM,1961,4.8271828
DOM,1962,4.005415
DOM,1963,3.6136220000000003
DOM,1964,3.6173648999999997
DOM,1965,3.9463515
DOM,1966,3.3010032
DOM,1967,3.0189235
DOM,1968,3.0197246
DOM,1969,2.5294697
DOM,1970,2.130945
DOM,1971,1.9079666000000002
DOM,1972,1.7266467
DOM,1973,1.5623088
DOM,1974,1.6254218999999999
DOM,1975,1.5770351999999999
DOM,1976,1.6983176
DOM,1977,1.6514875
DOM,1978,1.8222718999999998
DOM,1979,2.8676767000000005
DOM,1980,2.4846635
DOM,1981,1.6096255
DOM,1982,1.6045793
DOM,1983,1.4957613
DOM,1984,1.5022327
DOM,1985,1.0007606
DOM,1986,1.121194
DOM,1987,1.3106941
DOM,1988,1.1152465
DOM,1989,0.90509564
DOM,1990,0.80447644
DOM,1991,0.35658142
DOM,1992,0.51978326
DOM,1993,0.83116949
DOM,1994,0.79136646
DOM,1995,0.66617835
DOM,1996,0.63926357
DOM,1997,0.606933
DOM,1998,0.54277509
DOM,1999,0.52510166
DOM,2000,0.70334774
DOM,2001,0.62661123
DOM,2002,0.85982656
DOM,2003,0.7321052
DOM,2004,0.58043373
DOM,2005,0.80216694
DOM,2006,0.71082419
DOM,2007,0.61452723
DOM,2008,0.57242244
DOM,2009,0.5471378
DOM,2010,0.42880341
DOM,2011,0.58560634
DOM,2012,0.59701234
DOM,2013,0.61869514
DOM,2014,0.67080355
DOM,2015,0.67252499
DOM,2016,0.63910162
DZA,1962,3.2386625
DZA,1963,2.9372089
DZA,1964,3.4206522000000006
DZA,1965,3.1689038
DZA,1966,3.2729042
DZA,1967,2.9481308
DZA,1968,2.5833169999999996
DZA,1969,2.3407485
DZA,1970,2.0441637
DZA,1971,1.9526540000000001
DZA,1972,1.6450105
DZA,1973,1.5808791000000002
DZA,1974,1.9681118000000002
DZA,1975,1.972978
DZA,1976,2.1669447
DZA,1977,2.2145702999999997
DZA,1978,2.27916
DZA,1979,2.1836255
DZA,1980,2.0988287999999997
DZA,1981,1.8141371
DZA,1982,1.872786
DZA,1983,1.91545
DZA,1984,1.7236843999999998
DZA,1985,1.6290607
DZA,1986,1.8198411
DZA,1987,1.7926756999999998
DZA,1988,1.7751037
DZA,1989,1.532571
DZA,1990,1.4492638
DZA,1991,1.4389607
DZA,1992,3.9325333
DZA,1993,2.2374110000000003
DZA,1994,3.065495
DZA,1995,3.4160855000000003
DZA,1996,3.9167342000000005
DZA,1997,4.3850298
DZA,1998,6.4802055
DZA,1999,6.3443899
DZA,2000,5.4481392
DZA,2001,5.751409099999999
DZA,2002,3.6876945
DZA,2003,3.2458611
